borrower_income,credit_score,naics_code,equipment_type,loan_amount,down_payment,term_months,dealer_state,ltv,prior_defaults,bankruptcy_history,risk_flags,approved,loss_rate
134466.5,622.0,1119,Baler,195881.56,98553.69,84,IN,0.6653,0,0,low_credit;long_term,1,0.084
167117.34,649.0,1121,Sprayer,49352.58,13629.68,64,MN,0.7836,0,0,,1,0.0543
164693.42,692.0,1152,Loader,116196.15,14525.19,57,IN,0.8889,0,0,,1,0.0352
108578.32,638.0,1151,Combine,57858.01,13827.37,59,MO,0.8071,1,0,low_credit;prior_default,1,0.1584
240063.33,741.0,1111,Harvester,139913.93,35300.67,53,WI,0.7985,0,0,,1,0.0242
131909.52,665.0,3331,Planter,221179.92,29735.15,64,ND,0.8815,0,0,,1,0.0578
74202.09,596.0,3331,Sprayer,241524.16,8817.09,71,IA,0.9648,0,0,high_ltv;low_down_payment;low_credit,0,0.2277
108664.96,709.0,1112,Tractor,191738.14,66232.46,76,IL,0.7433,0,0,long_term,1,0.0311
87740.73,752.0,1112,Combine,141330.38,22775.21,79,ND,0.8612,0,0,long_term,0,0.0513
127940.45,660.0,1113,Sprayer,146074.18,23659.43,55,ND,0.8606,0,0,,1,0.052
137752.36,661.0,1112,Baler,108786.17,34383.87,41,WI,0.7598,0,0,,1,0.0294
64397.06,646.0,1119,Skid Steer,264400.38,57099.07,58,KS,0.8224,1,1,prior_default;bankruptcy,0,0.2472
124955.04,677.0,4238,Planter,66986.81,15391.44,59,IN,0.8132,0,0,,1,0.0351
83524.29,721.0,1121,Combine,180449.47,27936.45,50,IL,0.8659,0,0,,1,0.0348
75536.46,694.0,1119,Combine,66297.72,14147.26,52,IA,0.8241,0,0,,1,0.0382
100552.47,720.0,1152,Loader,219262.17,77920.1,52,IA,0.7378,0,0,,1,0.0191
88677.45,640.0,1113,Baler,190112.31,19722.97,54,IN,0.906,0,0,low_down_payment;low_credit,0,0.0968
53676.58,744.0,1111,Combine,200522.24,93467.74,84,IA,0.6821,0,0,low_income;long_term,1,0.0738
173254.21,754.0,3331,Skid Steer,65097.25,22472.89,56,MN,0.7434,0,0,,1,0.0207
170512.31,689.0,1111,Tractor,112360.05,21121.91,47,NE,0.8418,0,0,,1,0.0261
53905.98,616.0,1152,Harvester,60848.11,8154.67,38,MN,0.8818,0,0,low_income;low_credit,0,0.1744
127485.42,731.0,1119,Planter,159493.28,27621.21,62,MO,0.8524,0,0,,1,0.0334
44210.68,651.0,1112,Sprayer,224494.52,74621.22,41,MN,0.7505,1,0,low_income;prior_default,0,0.186
75444.58,683.0,1119,Skid Steer,97662.8,19942.17,77,IL,0.8304,0,0,long_term,1,0.0678
30000.0,685.0,1111,Planter,157472.57,30782.62,62,SD,0.8365,0,0,low_income,0,0.1338
91310.14,779.0,3331,Combine,117438.21,26377.48,51,MO,0.8166,0,0,,1,0.025
89960.12,766.0,1112,Skid Steer,288313.79,0.0,47,SD,1.0,0,0,high_ltv;low_down_payment,0,0.0543
135195.84,625.0,1112,Combine,211329.16,45453.06,50,ND,0.823,0,0,low_credit,0,0.0804
208531.0,692.0,1112,Loader,64749.21,28276.11,54,NE,0.696,0,0,,1,0.0169
66785.92,750.0,4238,Loader,258505.25,28059.0,64,IA,0.9021,0,0,low_down_payment,0,0.0779
74145.61,659.0,1151,Harvester,300646.87,35327.67,56,WI,0.8949,0,0,,0,0.0843
111805.57,762.0,1121,Baler,227239.48,62670.71,69,MN,0.7838,0,0,,1,0.0292
101493.24,574.0,1121,Combine,156198.45,38387.02,37,SD,0.8027,0,0,low_credit,0,0.1245
34064.64,614.0,1119,Loader,166167.83,22272.07,48,MN,0.8818,0,1,low_income;low_credit;bankruptcy,0,0.2641
205829.85,668.0,1111,Combine,223385.34,19661.91,69,SD,0.9191,0,0,low_down_payment,1,0.0727
159893.54,800.0,1151,Sprayer,269594.43,65666.26,79,ND,0.8041,0,0,long_term,1,0.0401
93926.25,676.0,1112,Harvester,91437.09,26256.34,56,ND,0.7769,0,0,,1,0.0298
33623.49,608.0,1151,Tractor,152064.95,30508.21,51,IA,0.8329,0,0,low_income;low_credit,0,0.2125
63170.15,582.0,3331,Loader,219896.07,77348.79,51,KS,0.7398,0,0,low_credit,0,0.1592
87664.95,643.0,1119,Skid Steer,140767.34,45125.32,58,WI,0.7573,0,0,,1,0.0534
153401.79,719.0,3331,Planter,162057.86,71442.52,70,IN,0.694,0,0,,1,0.0214
30000.0,660.0,1152,Sprayer,129234.39,22244.41,70,WI,0.8532,0,0,low_income,0,0.181
103605.33,655.0,1112,Tractor,143543.32,25746.57,72,MN,0.8479,0,0,,1,0.0671
74079.57,726.0,1151,Sprayer,212320.72,19399.08,41,NE,0.9163,0,0,low_down_payment,1,0.0511
120362.62,561.0,1151,Baler,256407.16,47951.39,68,ND,0.8425,0,0,low_credit,0,0.1861
30000.0,748.0,1112,Tractor,220529.65,26676.06,55,KS,0.8921,0,0,low_income,0,0.1369
150977.35,681.0,4238,Sprayer,206800.09,44333.5,73,MN,0.8235,0,0,long_term,1,0.0458
137407.45,774.0,1111,Sprayer,80242.79,13288.79,58,ND,0.8579,0,0,,1,0.0321
118861.65,576.0,1113,Sprayer,163487.32,37770.29,50,ND,0.8123,0,0,low_credit,1,0.1389
59023.03,604.0,1111,Sprayer,143953.8,28883.52,62,ND,0.8329,0,0,low_income;low_credit,1,0.1883
140468.33,700.0,4238,Tractor,142307.8,17815.59,51,IN,0.8887,0,0,,1,0.0322
159410.73,621.0,1112,Combine,134988.95,48320.82,36,IN,0.7364,0,0,low_credit,1,0.0549
65968.41,637.0,1113,Harvester,184383.96,11173.4,57,IL,0.9429,0,0,low_down_payment;low_credit,0,0.1628
87440.47,614.0,1151,Tractor,132500.51,31673.81,58,IA,0.8071,0,0,low_credit,0,0.1017
117087.07,621.0,4238,Harvester,173786.97,75463.94,41,IN,0.6972,0,0,low_credit,1,0.0521
128096.61,629.0,1119,Skid Steer,155460.1,14031.1,65,MN,0.9172,0,0,low_down_payment;low_credit,0,0.1246
157161.96,727.0,1152,Harvester,300361.1,41620.42,36,WI,0.8783,0,0,,1,0.0248
83511.59,742.0,1113,Harvester,100860.69,8447.31,42,IN,0.9227,0,0,low_down_payment,1,0.0418
38808.63,690.0,1113,Planter,228014.93,56008.26,52,MN,0.8028,0,0,low_income,0,0.0909
171049.16,703.0,4238,Loader,142714.35,38542.93,67,IL,0.7874,0,0,,1,0.0287
49448.85,645.0,1112,Loader,46215.62,13674.59,68,IN,0.7717,0,0,low_income,0,0.1359
97762.68,695.0,1121,Tractor,98954.25,19759.44,70,IL,0.8336,0,0,,1,0.0352
50725.61,691.0,1151,Loader,85961.32,21178.14,64,ND,0.8023,0,0,low_income,0,0.0817
127845.86,790.0,3331,Sprayer,57954.77,16984.03,59,SD,0.7734,0,0,,1,0.0242
106225.21,726.0,1151,Loader,186672.36,44371.91,84,KS,0.808,0,0,long_term,0,0.0436
72121.14,830.0,4238,Sprayer,242315.01,62606.13,45,IA,0.7947,0,0,,1,0.0341
64219.19,684.0,1121,Tractor,54013.52,7889.38,83,MO,0.8726,0,0,long_term,1,0.1011
30000.0,588.0,1119,Tractor,78330.65,10114.01,61,IA,0.8856,0,0,low_income;low_credit,0,0.2496
107378.63,664.0,1151,Tractor,162881.7,68954.81,52,IN,0.7026,0,0,,1,0.0268
159584.57,707.0,1119,Harvester,242559.92,47690.37,57,IL,0.8357,0,0,,1,0.0293
129454.37,630.0,1113,Combine,219532.84,80293.23,52,IL,0.7322,0,0,low_credit,1,0.0579
102534.64,634.0,4238,Loader,132336.42,13903.37,52,NE,0.9049,0,0,low_down_payment;low_credit,1,0.0996
138353.3,720.0,1152,Skid Steer,257340.72,32275.88,77,IL,0.8886,0,0,long_term,1,0.0516
88406.44,689.0,1112,Loader,262643.46,43865.46,47,MO,0.8569,0,0,,1,0.0289
36582.56,600.0,1119,Harvester,148212.84,70790.81,65,ND,0.6768,0,0,low_income;low_credit,0,0.1807
140577.69,640.0,3331,Sprayer,139929.16,55665.21,56,WI,0.7154,0,0,,1,0.0448
82402.09,598.0,1152,Baler,97978.35,19948.15,69,SD,0.8308,0,0,low_credit,0,0.1511
101504.39,694.0,1119,Loader,279827.54,55849.19,70,MO,0.8336,0,0,,1,0.0352
184492.59,746.0,1111,Baler,81841.33,28624.05,48,MN,0.7409,0,0,,1,0.0182
161640.48,690.0,3331,Tractor,118539.58,13328.18,59,IN,0.8989,0,0,,0,0.0375
31121.39,707.0,1113,Loader,161187.93,37085.67,57,ND,0.813,0,0,low_income,0,0.1131
90779.44,708.0,1112,Loader,48630.06,13003.65,74,IN,0.789,0,0,long_term,1,0.0355
103085.23,707.0,1152,Skid Steer,265938.35,55963.64,43,SD,0.8261,0,0,,1,0.0229
30000.0,645.0,1121,Planter,82921.41,6390.98,57,IL,0.9284,0,0,low_down_payment;low_income,0,0.2163
88338.75,702.0,1112,Loader,94089.97,27545.67,63,MO,0.7735,0,0,,1,0.0269
161969.83,631.0,1113,Baler,52567.48,2859.71,81,NE,0.9484,0,0,low_down_payment;low_credit;long_term,1,0.159
84457.16,728.0,1112,Planter,177240.62,53164.46,62,IL,0.7693,0,0,,1,0.0289
69624.19,675.0,1152,Skid Steer,117850.02,22174.7,55,IL,0.8416,0,0,,0,0.0627
97080.28,651.0,1151,Skid Steer,63335.75,10905.29,66,IN,0.8531,0,0,,1,0.0669
125543.25,618.0,4238,Baler,284876.22,27113.11,50,WI,0.9131,0,0,low_down_payment;low_credit,1,0.1213
78712.18,633.0,4238,Planter,103527.99,28589.77,60,IN,0.7836,0,0,low_credit,1,0.0902
118405.62,678.0,1121,Skid Steer,104484.92,37888.11,59,KS,0.7339,0,0,,1,0.026
132580.21,744.0,3331,Planter,331276.2,0.0,65,IA,1.0,0,0,high_ltv;low_down_payment,1,0.0688
56365.34,647.0,1152,Planter,137113.46,50162.13,40,SD,0.7321,0,0,low_income,1,0.0817
74428.88,663.0,1113,Combine,86054.46,17573.02,52,IL,0.8304,0,1,bankruptcy,0,0.1674
131120.55,706.0,1119,Tractor,178585.66,80774.7,36,MO,0.6886,0,0,,1,0.0124
164310.94,755.0,1151,Baler,288735.02,58151.19,70,ND,0.8324,0,0,,1,0.035
99697.1,698.0,1112,Planter,234196.56,101161.14,61,NE,0.6983,0,0,,1,0.019
31454.15,679.0,1111,Skid Steer,42490.23,15392.58,60,IN,0.7341,0,0,low_income,1,0.107
44553.85,760.0,1119,Baler,299730.41,16188.97,65,MN,0.9488,0,0,low_down_payment;low_income,1,0.1444
51618.47,614.0,3331,Harvester,198408.01,102178.12,62,IA,0.6601,0,0,low_income;low_credit,0,0.1363
74155.52,671.0,1151,Loader,124888.23,46511.98,51,IL,0.7286,0,0,,1,0.039
102068.77,660.0,1111,Baler,181476.13,74503.31,76,WI,0.7089,0,0,long_term,0,0.0459
86453.54,747.0,1119,Baler,269295.44,78135.12,49,KS,0.7751,0,0,,0,0.023
121678.1,645.0,4238,Harvester,55990.34,12774.02,72,MN,0.8142,0,0,,1,0.0705
95606.35,623.0,3331,Skid Steer,269629.13,74099.32,62,SD,0.7844,0,0,low_credit,0,0.0852
82820.34,714.0,1111,Skid Steer,218674.03,73981.76,53,IL,0.7472,0,0,,0,0.0244
112821.91,664.0,1112,Tractor,227278.87,39471.71,48,ND,0.852,0,0,,1,0.0428
118284.85,684.0,1119,Baler,143634.32,39088.49,54,WI,0.7861,0,0,,1,0.0263
94913.07,802.0,1152,Planter,338641.25,0.0,64,IL,1.0,0,0,high_ltv;low_down_payment,0,0.0679
106929.82,612.0,3331,Sprayer,48121.09,7826.05,54,MN,0.8601,0,0,low_credit,0,0.1101
215895.23,640.0,1152,Baler,231427.29,85207.28,66,IL,0.7309,0,0,low_credit,1,0.0593
113259.73,626.0,4238,Skid Steer,52193.77,5068.34,55,WI,0.9115,0,0,low_down_payment;low_credit,1,0.1152
141511.6,613.0,1112,Combine,112170.96,15920.53,50,SD,0.8757,0,0,low_credit,1,0.1093
107515.45,626.0,1121,Loader,47219.03,11737.43,49,MO,0.8009,0,0,low_credit,1,0.0738
103912.28,664.0,4238,Sprayer,43193.3,4716.83,64,MO,0.9015,0,0,low_down_payment,1,0.0684
164845.17,673.0,4238,Tractor,118516.36,46217.4,53,IL,0.7194,0,0,,1,0.0245
184145.66,644.0,1113,Planter,153096.98,41090.43,62,KS,0.7884,0,0,,1,0.058
57406.67,661.0,1112,Combine,68626.96,15403.82,55,SD,0.8167,0,0,low_income,1,0.0987
122564.83,612.0,3331,Loader,132325.23,68107.98,55,NE,0.6602,0,0,low_credit,0,0.0631
176396.83,670.0,1113,Planter,97536.57,43220.17,37,MN,0.6929,0,0,,1,0.0184
100788.27,706.0,1113,Harvester,187988.03,10929.35,66,IL,0.9451,0,0,low_down_payment,0,0.0534
88629.31,717.0,1152,Baler,200280.46,27528.14,53,MN,0.8792,0,0,,1,0.0333
124766.65,633.0,1112,Baler,171026.12,62829.18,68,IA,0.7313,0,0,low_credit,1,0.067
78530.09,785.0,1121,Baler,144524.22,21181.58,75,IA,0.8722,0,0,long_term,1,0.0627
45452.64,680.0,1152,Harvester,239752.85,7507.02,54,SD,0.9696,0,0,high_ltv;low_down_payment;low_income,0,0.1592
182240.84,675.0,1113,Skid Steer,230805.95,44226.2,71,KS,0.8392,0,0,,1,0.0466
35018.03,809.0,1112,Sprayer,204676.28,48041.43,53,KS,0.8099,0,0,low_income,1,0.1007
102374.93,686.0,1121,Combine,222183.6,59916.5,52,SD,0.7876,0,0,,1,0.0248
51091.37,592.0,1119,Sprayer,163242.1,63935.35,54,IA,0.7186,1,0,low_income;low_credit;prior_default,1,0.2213
183826.92,665.0,3331,Baler,91961.72,8055.3,84,WI,0.9195,0,0,low_down_payment;long_term,1,0.0979
104041.77,830.0,1151,Planter,227723.65,13761.87,51,MN,0.943,0,0,low_down_payment,1,0.043
164393.29,669.0,1113,Skid Steer,68615.85,17911.55,84,NE,0.793,0,0,long_term,1,0.0581
45495.38,662.0,1111,Skid Steer,220259.77,27450.37,70,WI,0.8892,0,0,low_income,1,0.1599
68389.7,757.0,1111,Tractor,38343.15,7294.18,40,WI,0.8402,0,0,,1,0.0409
136985.23,664.0,1113,Tractor,151095.96,22633.54,56,IN,0.8697,0,0,,1,0.0503
117403.16,678.0,1113,Loader,171161.27,18705.79,69,IN,0.9015,0,0,low_down_payment,1,0.0582
139252.23,670.0,4238,Harvester,64688.14,38338.84,61,KS,0.6279,0,0,,1,0.0209
114034.19,692.0,1112,Loader,105253.27,9847.8,46,SD,0.9144,0,0,low_down_payment,1,0.0364
89588.59,621.0,1113,Planter,199242.23,37846.23,65,MO,0.8404,0,0,low_credit,0,0.105
66833.7,778.0,3331,Baler,176717.93,33315.8,44,MO,0.8414,0,0,,1,0.0451
194815.13,747.0,1121,Planter,222476.77,36693.17,66,NE,0.8584,1,0,prior_default,1,0.1055
204998.06,772.0,1111,Combine,91867.01,36256.83,45,NE,0.717,0,0,,1,0.0159
120191.99,722.0,4238,Baler,249231.18,54721.09,76,KS,0.82,0,0,long_term,1,0.0406
164342.32,762.0,4238,Skid Steer,120601.13,25623.25,59,KS,0.8248,0,0,,1,0.029
125389.25,671.0,1152,Planter,140307.99,55692.7,65,KS,0.7159,0,0,,1,0.0302
69439.96,665.0,1111,Planter,128482.6,7319.13,51,IN,0.9461,0,0,low_down_payment,1,0.101
170511.66,649.0,1151,Combine,274360.48,72558.16,69,MO,0.7908,0,0,,1,0.0594
175179.0,722.0,3331,Harvester,270171.44,26311.42,50,SD,0.9113,0,0,low_down_payment,1,0.0381
102032.75,741.0,1151,Tractor,296365.8,38155.66,70,IA,0.8859,0,0,,1,0.042
107177.28,731.0,1113,Loader,166803.39,31956.49,45,IN,0.8392,0,0,,1,0.0248
30000.0,718.0,1113,Baler,125754.52,62900.54,67,NE,0.6666,0,0,low_income,1,0.0863
129651.6,629.0,1152,Tractor,69623.32,19735.72,59,KS,0.7791,0,0,low_credit,1,0.074
149290.02,670.0,1112,Combine,189146.04,44411.2,71,KS,0.8098,0,0,,1,0.0459
71857.58,683.0,1151,Baler,136592.43,30528.82,68,IL,0.8173,0,0,,0,0.0576
64145.36,664.0,1119,Planter,60416.18,9331.7,77,KS,0.8662,0,0,long_term,1,0.1194
55345.04,682.0,1111,Tractor,164873.34,68321.35,75,MO,0.707,0,0,low_income;long_term,1,0.0776
88286.73,730.0,1113,Loader,227263.44,82216.42,66,IN,0.7343,0,0,,1,0.0245
116787.19,741.0,1121,Combine,135863.26,37861.9,71,MO,0.7821,0,0,,1,0.0298
119824.56,735.0,1119,Skid Steer,62105.77,10824.34,60,NE,0.8516,0,0,,1,0.0324
30000.0,658.0,1151,Skid Steer,61169.89,11502.74,59,NE,0.8417,0,0,low_income,0,0.1683
105831.13,655.0,1111,Sprayer,135641.6,31418.06,64,ND,0.8119,0,0,,1,0.0544
68012.76,549.0,1119,Sprayer,123810.86,38953.08,39,SD,0.7607,0,0,low_credit,1,0.183
155862.86,737.0,4238,Planter,124832.07,44552.37,71,IL,0.737,0,0,,1,0.0254
109582.29,593.0,4238,Tractor,203839.92,92720.32,45,MO,0.6873,0,0,low_credit,1,0.0787
43559.64,613.0,1112,Tractor,211023.25,31929.97,70,IN,0.8686,0,0,low_income;low_credit,0,0.2198
121900.97,636.0,1119,Planter,258002.05,48916.84,41,ND,0.8406,0,0,low_credit,1,0.0643
147325.78,732.0,1119,Harvester,206326.54,47296.32,40,KS,0.8135,0,0,,1,0.0209
153415.7,751.0,3331,Sprayer,55866.34,14635.8,54,WI,0.7924,0,0,,1,0.024
69573.49,790.0,1119,Planter,126089.02,28057.63,37,IA,0.818,0,0,,1,0.0352
92055.84,698.0,1152,Sprayer,196404.22,62885.91,46,KS,0.7575,0,0,,0,0.0187
131110.01,652.0,1121,Sprayer,39780.3,14300.33,84,MO,0.7356,0,0,long_term,1,0.0629
97562.51,726.0,1113,Sprayer,96613.7,33436.81,58,ND,0.7429,0,0,,1,0.0213
63990.73,607.0,1151,Loader,304712.59,34855.61,57,NE,0.8974,0,0,low_credit,0,0.1838
82591.68,720.0,1112,Combine,90792.03,20414.27,74,ND,0.8164,0,0,long_term,1,0.0469
106235.45,780.0,4238,Skid Steer,205271.71,0.0,52,IA,1.0,0,0,high_ltv;low_down_payment,1,0.058
50532.79,742.0,3331,Planter,279062.82,35123.37,68,ND,0.8882,0,0,low_income,1,0.1085
81868.81,656.0,1152,Sprayer,102069.88,1635.63,47,MO,0.9842,0,0,high_ltv;low_down_payment,1,0.1026
93980.45,706.0,1119,Loader,47973.77,7575.54,78,WI,0.8636,0,0,long_term,1,0.0482
170900.13,636.0,3331,Baler,48976.62,8230.71,72,KS,0.8561,0,0,low_credit,0,0.0978
88170.81,656.0,1151,Loader,132868.29,27877.3,58,NE,0.8266,0,0,,1,0.0537
150250.37,624.0,4238,Sprayer,257196.6,79928.5,63,MO,0.7629,0,0,low_credit,1,0.0796
109197.23,661.0,1111,Combine,138802.25,42919.79,49,NE,0.7638,0,0,,1,0.0339
108144.85,694.0,1152,Tractor,81105.1,28497.04,63,WI,0.74,0,0,,0,0.0228
90386.29,672.0,1112,Loader,74715.81,12960.8,56,IA,0.8522,0,0,,1,0.0418
101588.73,644.0,3331,Harvester,298522.83,21034.54,72,SD,0.9342,0,0,low_down_payment,1,0.1081
30000.0,671.0,1151,Tractor,216244.61,64565.53,59,MN,0.7701,0,0,low_income,1,0.1297
36548.58,730.0,1113,Planter,236538.23,73056.23,58,KS,0.764,0,0,low_income,1,0.091
82074.56,653.0,1111,Harvester,249446.54,42498.24,41,ND,0.8544,0,0,,1,0.057
48539.46,725.0,1111,Combine,60796.16,11409.56,77,IN,0.842,0,0,low_income;long_term,1,0.117
99129.3,622.0,1151,Sprayer,186132.82,27490.15,67,IL,0.8713,0,0,low_credit,0,0.1148
159670.76,646.0,1119,Harvester,178508.24,45614.85,59,NE,0.7965,0,0,,1,0.0558
30000.0,622.0,1111,Harvester,132760.89,24132.46,57,WI,0.8462,0,0,low_income;low_credit,0,0.2135
147801.69,631.0,1111,Skid Steer,119339.79,30640.72,54,IA,0.7957,0,0,low_credit,1,0.0716
77570.34,752.0,4238,Combine,116131.48,36319.99,55,IL,0.7618,0,0,,1,0.0305
131994.12,801.0,4238,Loader,153556.38,39856.14,62,IN,0.7939,0,0,,1,0.0272
41161.79,590.0,1151,Planter,192834.04,82137.9,49,MO,0.7013,0,0,low_income;low_credit,1,0.1781
110883.39,625.0,1119,Loader,221165.22,14498.6,61,IN,0.9385,0,0,low_down_payment;low_credit,0,0.1316
113816.52,740.0,1151,Planter,219255.16,56690.53,66,MN,0.7946,1,0,prior_default,1,0.0887
78697.27,741.0,3331,Harvester,85360.84,30545.14,49,NE,0.7365,0,0,,1,0.0248
207176.75,683.0,1113,Combine,232999.59,53098.67,48,WI,0.8144,0,0,,1,0.0268
158980.11,694.0,1151,Combine,157859.17,21446.55,54,ND,0.8804,0,0,,1,0.0327
60653.39,736.0,1113,Combine,100304.3,28594.52,71,IA,0.7782,0,0,,1,0.0611
111536.68,640.0,1151,Tractor,118931.08,46143.46,58,NE,0.7205,0,1,low_credit;bankruptcy,0,0.1466
30000.0,704.0,1113,Baler,227911.39,91358.47,78,ND,0.7139,0,0,low_income;long_term,1,0.1164
113356.99,752.0,4238,Combine,85529.05,26632.64,62,KS,0.7626,1,0,prior_default,1,0.0773
154336.53,647.0,3331,Sprayer,160728.6,52874.75,39,KS,0.7525,0,1,bankruptcy,1,0.1203
134753.95,734.0,1112,Combine,55177.28,2851.15,62,ND,0.9509,0,0,high_ltv;low_down_payment,1,0.0568
180785.82,670.0,1112,Harvester,209849.46,14812.64,77,MN,0.9341,0,0,low_down_payment;long_term,1,0.0882
134790.33,744.0,1111,Baler,111013.58,12292.3,82,SD,0.9003,0,0,low_down_payment;long_term,1,0.063
55621.46,744.0,1113,Sprayer,92241.84,9905.2,71,MO,0.903,0,0,low_down_payment;low_income,1,0.1139
50074.2,702.0,1119,Sprayer,55319.87,5701.99,69,KS,0.9066,0,0,low_down_payment;low_income,0,0.1241
98827.41,565.0,3331,Baler,266084.19,39853.0,56,IA,0.8697,0,0,low_credit,0,0.1774
112013.97,648.0,1111,Baler,260700.66,72712.01,56,IL,0.7819,0,0,,1,0.0493
102096.37,596.0,1113,Combine,118979.22,32395.71,60,MN,0.786,1,1,low_credit;prior_default;bankruptcy,0,0.2442
89813.31,618.0,1113,Sprayer,170277.33,29666.51,59,MN,0.8516,0,0,low_credit,0,0.1057
141115.66,702.0,1113,Harvester,226900.23,74474.33,55,IN,0.7529,0,0,,1,0.0211
126174.99,614.0,3331,Loader,177876.71,60960.94,54,IL,0.7448,0,0,low_credit,1,0.0779
135214.98,651.0,3331,Loader,258654.92,60203.91,58,WI,0.8112,0,0,,0,0.0534
83807.46,752.0,1121,Combine,43332.13,7886.45,36,NE,0.846,0,0,,0,0.0262
97903.74,751.0,1119,Tractor,271894.02,33020.94,55,SD,0.8917,0,0,,1,0.0345
89497.46,583.0,1121,Loader,128440.95,19479.7,67,WI,0.8683,1,0,low_credit;prior_default,0,0.2372
97188.54,680.0,1121,Tractor,164822.64,72438.76,84,IA,0.6947,0,0,long_term,1,0.035
137272.19,690.0,1112,Combine,202323.48,60070.84,65,KS,0.7711,0,0,,1,0.0263
111679.39,684.0,1151,Planter,250406.23,90997.15,55,NE,0.7335,0,0,,1,0.0222
51847.59,711.0,1151,Loader,174343.41,58640.83,56,IA,0.7483,0,0,low_income,1,0.0615
168049.73,707.0,3331,Combine,134239.71,66596.92,53,WI,0.6684,0,0,,1,0.015
83765.16,708.0,3331,Loader,224924.64,42040.57,66,IL,0.8425,0,0,,1,0.0402
74560.43,696.0,4238,Loader,37583.28,11146.53,50,MN,0.7713,0,0,,1,0.0317
193919.01,638.0,1111,Tractor,183960.86,50458.7,73,ND,0.7848,0,0,low_credit;long_term,1,0.0846
128972.05,750.0,4238,Baler,86825.58,9659.33,67,SD,0.8999,0,1,bankruptcy,1,0.1394
30000.0,719.0,1151,Combine,132013.23,11089.04,47,NE,0.9225,0,0,low_down_payment;low_income,1,0.1457
176972.13,634.0,1151,Harvester,236865.03,59642.29,61,KS,0.7989,0,0,low_credit,1,0.0754
207850.48,639.0,1119,Tractor,129740.75,24398.21,45,WI,0.8417,0,0,low_credit,1,0.0657
235907.14,744.0,1152,Tractor,88812.88,14274.41,36,IA,0.8615,0,0,,1,0.0234
30000.0,666.0,4238,Baler,166014.06,58753.99,69,IA,0.7386,1,0,low_income;prior_default,0,0.2071
129341.99,711.0,1151,Harvester,145901.65,36637.52,51,MO,0.7993,0,0,,1,0.0235
148194.04,752.0,1113,Sprayer,121765.04,33386.59,67,MN,0.7848,0,0,,1,0.0284
122887.52,767.0,1151,Loader,45336.39,14224.42,71,MO,0.7612,0,0,,1,0.0277
82626.69,570.0,1119,Sprayer,250627.74,71843.67,82,SD,0.7772,0,0,low_credit;long_term,0,0.1873
140566.02,699.0,1152,Sprayer,129816.5,45621.2,62,MN,0.74,0,0,,1,0.0224
213496.76,622.0,1112,Loader,239434.65,43912.21,60,SD,0.845,0,0,low_credit,1,0.0999
78750.78,725.0,4238,Tractor,99232.7,26897.72,73,NE,0.7867,1,0,long_term;prior_default,1,0.1221
115755.1,604.0,4238,Baler,185169.18,47865.96,45,MO,0.7946,0,0,low_credit,1,0.0928
33452.4,637.0,1113,Loader,83355.44,31807.37,48,MN,0.7238,0,0,low_income;low_credit,1,0.1465
109571.45,692.0,1152,Skid Steer,82003.8,6667.41,62,KS,0.9248,0,0,low_down_payment,1,0.0473
162920.87,650.0,3331,Loader,134206.91,39569.42,40,IN,0.7723,0,0,,1,0.0369
104041.96,710.0,1121,Harvester,195438.24,55370.0,63,IN,0.7792,0,0,,1,0.0262
106519.3,659.0,1112,Sprayer,192086.53,27370.11,80,MO,0.8753,0,0,long_term,1,0.083
118866.08,681.0,3331,Tractor,31777.96,13712.0,40,IL,0.6986,0,0,,1,0.0164
69999.95,696.0,1121,Loader,155419.73,46629.67,66,SD,0.7692,0,0,,1,0.0444
158335.01,632.0,1152,Skid Steer,64945.48,5320.95,48,IN,0.9243,0,0,low_down_payment;low_credit,1,0.1028
30000.0,607.0,4238,Tractor,37174.84,15278.31,84,KS,0.7087,0,0,low_income;low_credit;long_term,0,0.207
65664.31,658.0,1152,Baler,142321.98,60474.82,60,MN,0.7018,0,0,,1,0.0602
93074.17,656.0,1121,Planter,50579.91,11041.42,42,IN,0.8208,0,0,,1,0.0401
121080.16,643.0,3331,Skid Steer,59213.37,12507.08,80,ND,0.8256,0,0,long_term,1,0.0894
107634.01,750.0,3331,Tractor,253857.62,84665.61,66,NE,0.7499,0,0,,1,0.0247
96265.5,728.0,1119,Loader,196173.0,22569.85,68,MO,0.8968,0,0,,1,0.0424
171214.25,620.0,1113,Combine,61409.13,14956.56,48,IN,0.8041,0,0,low_credit,1,0.0799
30000.0,660.0,4238,Skid Steer,37399.28,12153.1,57,IA,0.7547,0,0,low_income,1,0.1368
132160.19,639.0,3331,Combine,109981.2,17792.09,49,WI,0.8608,0,0,low_credit,1,0.073
121500.49,642.0,1113,Tractor,171843.77,34721.78,68,ND,0.8319,0,0,,1,0.0738
126987.43,661.0,1152,Planter,223475.57,79388.94,60,WI,0.7379,0,0,,1,0.0363
77656.37,752.0,4238,Combine,218216.24,25901.28,76,MO,0.8939,0,0,long_term,1,0.0693
42252.81,670.0,4238,Loader,74066.55,17960.96,53,IL,0.8048,0,0,low_income,1,0.1107
161881.32,720.0,3331,Tractor,173309.63,20056.14,40,KS,0.8963,0,0,,1,0.0281
156919.52,712.0,1119,Loader,75958.22,9786.41,50,WI,0.8859,0,0,,1,0.0315
